SOAR_NM,FP_UNIT_DESC,FP_DVSN_DESC,FP_DEPT_DESC,FP_CATG_GRP_DESC,CATG_DESC,sub_catg_desc,sortkey,nKSNID,nTRS,Revenue
APPAREL MENS           ,APPAREL,MENSWEAR,MENS BOTTOMS,WRANGLER TOPS,WRANGLER TOPS,WRG PERFORMANCE POLO,03-046-0020-2683-0040-16,93,"147,351.00","2,513,542.24"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,BE 2 FER BELTS,03-046-0196-0871-0025-09,22,"159,443.00","1,661,884.89"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,DICKIES  BELTS / SUSPENDE,03-046-0196-0871-0025-17,119,"427,670.00","5,328,869.43"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,DV SOFT TOUCH,03-046-0196-0871-0025-19,81,"152,195.00","1,676,384.34"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,FARAH BELTS,03-046-0196-0871-0025-05,145,"232,599.00","2,394,459.21"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,ROUTE 66 BELTS,03-046-0196-0871-0025-01,160,"124,161.00","1,323,902.85"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BELTS,BELTS/WALLETS/SUSPENDERS,WRANGLER BELT,03-046-0196-0871-0025-04,122,"164,921.00","1,844,864.01"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,BOXED SHIRTS/TIES,DRESS SHIRTS/TIES,EGP BOXED SHIRT & TIE,03-046-0196-0870-0015-20,279,"138,527.00","2,626,621.33"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS FURNISHINGS,MEN`S BOXED GIFTS,MEN'S BOXED GIFTS,$10 BOXED GIFTS,03-046-0196-1298-0088-01,100,"209,428.00","1,278,316.63"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,FA SEASONAL MENS,SEASONAL MENS,EGP SOCKS,03-046-0018-0850-0027-15,105,"183,775.00","331,638.91"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,FA SEASONAL MENS,SEASONAL MENS,KODIAK MENS HEAT SOCKS,03-046-0018-0850-0027-12,38,"105,404.00","873,008.56"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,FA SEASONAL MENS,SEASONAL MENS,MEN'S SLIPPER SOCKS,03-046-0018-0850-0027-03,33,"173,424.00","974,028.92"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS DRESS HOSIERY,MENS CREW,ATTENTION,03-046-0018-0378-0025-18,64,"209,172.00","851,527.93"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS DRESS HOSIERY,MENS CREW,BASIC EDITIONS DRESS,03-046-0018-0378-0025-01,89,"318,605.00","2,148,724.69"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,BASIC EDITIONS 12 PAIR BA,03-046-0018-0379-0024-13,19,"193,377.00","1,836,947.30"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,DICKIES,03-046-0018-0379-0024-16,59,"368,785.00","3,846,014.46"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,EVERLAST MEN,03-046-0018-0379-0024-27,49,"174,095.00","1,066,716.92"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,HANES 12 PAIR,03-046-0018-0379-0024-41,6,"129,582.00","1,759,942.70"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,JOE BOXER 5 PAIR,03-046-0018-0379-0024-06,47,"399,525.00","3,319,325.95"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,KODIAK,03-046-0018-0379-0024-18,92,"215,907.00","1,970,172.11"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS ATHLETECH 10 PAIR,03-046-0018-0379-0024-02,24,"407,745.00","3,713,686.67"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS ATHLETECH 3 PAIR,03-046-0018-0379-0024-28,67,"223,880.00","1,141,748.24"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS ATHLETECH 6 PAIR,03-046-0018-0379-0024-23,29,"477,158.00","2,986,658.44"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS FOL 10 PAIR,03-046-0018-0379-0024-29,18,"660,265.00","6,414,756.36"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS FOL 6 PAIR,03-046-0018-0379-0024-03,28,"624,478.00","4,757,482.88"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS HANES,03-046-0018-0379-0024-05,23,"397,474.00","3,331,080.64"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS KNITS,MENS SPORTS SOCKS,MENS WORK,MENS JOE BOXER 3 PAIR,03-046-0018-0379-0024-30,69,"254,468.00","1,344,180.07"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,ATTENTION,ATTENTION,AN LS DRESS SHIRTS,03-046-0748-2685-0060-02,185,"120,694.00","1,653,162.67"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,BE S/S 2FER HENLEY,03-046-0748-2681-0008-38,190,"132,682.00","1,004,819.29"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,BE S/S RINGER TEE,03-046-0748-2681-0008-47,173,"124,420.00","985,269.87"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE BM S/S SOLID EASY ,03-046-0748-2681-0008-09,140,"109,481.00","1,384,303.90"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE L/S CREW,03-046-0748-2681-0008-43,120,"152,670.00","1,397,347.94"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE L/S EASY CARE PATT,03-046-0748-2681-0008-17,94,"121,990.00","1,366,094.21"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE L/S HENLEY,03-046-0748-2681-0008-41,132,"222,032.00","2,066,344.67"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE L/S SIRO RAGLAN RI,03-046-0748-2681-0008-54,75,"131,923.00","1,214,486.61"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE S/S PATTERN EASY C,03-046-0748-2681-0008-03,490,"399,225.00","3,529,324.15"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE S/S PROMO TEE,03-046-0748-2681-0008-39,939,"1,094,716.00","6,427,169.18"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE S/S SOLID EASY CAR,03-046-0748-2681-0008-02,189,"193,971.00","1,807,519.81"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE S/S SOLID POLO,03-046-0748-2681-0008-36,410,"298,310.00","2,732,560.81"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BE S/S STRIPE POLO,03-046-0748-2681-0008-37,226,"144,607.00","1,218,812.42"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BM BE S/S PATTERN EAS,03-046-0748-2681-0008-10,344,"210,235.00","2,572,627.74"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BM BE S/S PROMO TEE,03-046-0748-2681-0008-63,730,"502,272.00","4,067,361.94"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,BE TOPS,SS HENLEY,EGP BM BE S/S SOLID POLO,03-046-0748-2681-0008-64,292,"151,959.00","1,552,700.20"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,DAVID TAYLOR TOPS,DAVID TAYLOR TOPS,DT PRO,03-046-0748-2682-0009-32,225,"138,398.00","1,564,643.39"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,NORTHWEST TERRITORY,NORTHWEST TERRITORY,CARGO PANT,03-046-0748-2686-0061-37,110,"110,184.00","2,161,478.67"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,NORTHWEST TERRITORY,NORTHWEST TERRITORY,L/S THERMAL CREW,03-046-0748-2686-0061-58,65,"131,484.00","1,716,367.19"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,NORTHWEST TERRITORY,NORTHWEST TERRITORY,L/S THERMAL HENLEY,03-046-0748-2686-0061-46,65,"137,093.00","1,914,893.43"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,NORTHWEST TERRITORY,NORTHWEST TERRITORY,S/S PIGMENT TEE,03-046-0748-2686-0061-52,135,"158,791.00","1,471,038.13"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,NORTHWEST TERRITORY,NORTHWEST TERRITORY,YD FLANNEL,03-046-0748-2686-0061-26,85,"307,352.00","4,145,038.44"
APPAREL MENS           ,APPAREL,MENSWEAR,MENS SPORTSWEAR,TRADITIONAL SWEATERS,TRADITIONAL SWEATERS,DT COTTON FANCY SWEATERS,03-046-0748-2687-0062-06,68,"103,418.00","1,692,122.41"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,DICKIES,GENUINE DICKIES,DICKIES BASIC WORKPANTS,03-046-0749-0482-0039-03,393,"242,485.00","5,847,059.91"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,BACKWALL TEES,03-046-0749-2694-0069-02,675,"388,434.00","3,413,358.42"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,BIG MEN X S,03-046-0749-2694-0069-20,390,"135,836.00","1,426,231.73"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,DJ HEADPHONE COMBO TEES,03-046-0749-2694-0069-52,90,"109,848.00","1,716,428.22"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,FLAG,03-046-0749-2694-0069-08,193,"375,947.00","1,938,329.49"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,LICENSED TEE SPINNER,03-046-0749-2694-0069-56,888,"424,004.00","3,971,702.28"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,GRAPHIC TEES,GRAPHIC TEES,OUTDOOR/LIFESTYLE SPINNER,03-046-0749-2694-0069-33,296,"191,466.00","1,144,796.09"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,LEVIS,LEVIS,LEVI NESTED TABLE JEANS,03-046-0749-2690-0065-04,212,"129,898.00","2,916,860.10"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,EGP RT 66 CREW,03-046-0749-2689-0064-21,193,"166,607.00","1,279,761.49"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,EGP RT 66 VNECK,03-046-0749-2689-0064-22,279,"175,610.00","1,372,396.71"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66  FASHION THERMALS,03-046-0749-2689-0064-02,96,"120,705.00","1,131,382.13"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 FASHION BELTED SOLI,03-046-0749-2689-0064-87,132,"103,920.00","2,097,055.70"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 FLANNEL,03-046-0749-2689-0064-63,105,"159,759.00","2,183,215.44"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 LOW RISE BOOT JEAN,03-046-0749-2689-0064-44,101,"216,248.00","3,283,045.30"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 MID WEIGHT PRINTED ,03-046-0749-2689-0064-27,98,"222,908.00","3,920,994.85"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 PRINT CARGO SHORT,03-046-0749-2689-0064-51,175,"149,546.00","2,053,061.39"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 RELAXED STRAIGHT FI,03-046-0749-2689-0064-42,52,"133,691.00","2,326,760.09"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 SEASONL PREMIUM FAS,03-046-0749-2689-0064-32,258,"216,356.00","3,872,048.52"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 SLIM STRAIGHT FIT J,03-046-0749-2689-0064-43,66,"142,158.00","2,418,804.50"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 SPRING FASHION SHOR,03-046-0749-2689-0064-50,279,"229,135.00","3,759,276.48"
APPAREL MENS           ,APPAREL,MENSWEAR,YOUNG MENS,ROUTE 66,ROUTE 66,RT 66 STRAIGHT FIT JEAN,03-046-0749-2689-0064-41,76,"113,427.00","1,690,815.72"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,DRESSES,03-027-0406-1464-0020-56,645,"422,226.00","6,420,625.61"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,EGP LACE CAMI/BANDEAU,03-027-0406-1464-0020-17,137,"417,175.00","2,845,629.11"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,EGP LS KNIT TEE,03-027-0406-1464-0020-68,110,"159,180.00","1,387,766.93"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,EGP SEAMLESS TEE,03-027-0406-1464-0020-48,53,"126,783.00","978,763.90"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,NOVELTY KNIT TOPS,03-027-0406-1464-0020-26,630,"583,807.00","5,847,101.04"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,NOVELTY SWEATERS,03-027-0406-1464-0020-11,110,"103,480.00","1,514,551.99"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,NOVELTY WOVEN TOPS,03-027-0406-1464-0020-45,788,"900,860.00","10,939,592.71"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,SHORTS,03-027-0406-1464-0020-59,240,"181,981.00","2,157,948.27"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,SKIRTS,03-027-0406-1464-0020-32,232,"124,640.00","1,604,289.73"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,SUITING BLAZER,03-027-0406-1464-0020-06,268,"246,303.00","3,577,296.78"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,TABLE SWEATERS,03-027-0406-1464-0020-35,163,"316,944.00","3,503,401.97"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,WOVEN BOTTOMS,03-027-0406-1464-0020-67,436,"329,897.00","5,150,007.60"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ATTENTION,ATTENTION,WOVEN CAPRIS,03-027-0406-1464-0020-10,206,"126,588.00","1,551,715.29"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,ACTIVE BOTTOMS,03-027-0406-0335-0054-81,129,"244,921.00","2,654,041.17"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,ACTIVE TOPS,03-027-0406-0335-0054-80,141,"210,485.00","2,215,687.62"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,CLASSIC FIT DENIM,03-027-0406-0335-0054-02,270,"295,614.00","5,300,135.84"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,DENIM SHORTS,03-027-0406-0335-0054-16,225,"150,451.00","1,502,770.02"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,DRESSES,03-027-0406-0335-0054-06,307,"248,106.00","2,612,210.60"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,EGP LAYERING TANK,03-027-0406-0335-0054-32,240,"523,833.00","2,287,356.77"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,EGP LS HENLEY TABLE,03-027-0406-0335-0054-45,111,"249,247.00","1,933,173.28"
APPAREL WOMENS         ,APPAREL,WOMENS,ATTENTION,ROUTE 66,ROUTE 66,EGP LS LAYER TEE TABLE,03-027-0406-0335-0054-46,196,"250,973.00","1,573,882.03"
